file,scene,split,kind,density_bucket,boxes,copies_in_export,split_in_export
CrossRoad-001_00016_jpg__2.jpg,CrossRoad-001,val,outdoor,d0-2,2,1,train
01832_jpg.jpg,01832,test,unknown,d0-2,2,2,train
image_405_jpg.jpg,image,train,indoor,d3-5,9,1,train
image_405_jpg__2.jpg,image,train,indoor,d3-5,9,2,valid
00466_jpg.jpg,00466,train,unknown,d0-2,1,2,valid
opencv_frame_12385_png_jpg.jpg,opencv_frame,train,indoor,d0-2,1,1,train
opencv_frame_12385_png_jpg__2.jpg,opencv_frame,train,indoor,d0-2,1,1,test
01-08-2022__04-14-01PM_jpg.jpg,01-08-2022__04-14-01PM,test,indoor,d3-5,4,2,train
01-08-2022__08-35-44AM_jpg__2.jpg,01-08-2022__08-35-44AM,test,indoor,d0-2,2,2,train
01-08-2022__09-15-53AM_jpg.jpg,01-08-2022__09-15-53AM,train,indoor,d3-5,3,1,train
Day_202102191756_P_Right_Back_Cut1_00875_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,8,1,train
Day_202102191756_P_Right_Back_Cut1_00875_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,8,2,valid
Day_2102191726_P_Right_Back_Cut1_00626_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,5,2,train
01-08-2022__11-24-14AM_jpg.jpg,01-08-2022__11-24-14AM,train,indoor,d3-5,4,1,train
img970324154536_jpg.jpg,img970324154536,train,unknown,d6-10,6,2,train
BridgeEntrance-004_00427_jpg.jpg,BridgeEntrance-004,train,outdoor,d0-2,2,2,test
BridgeEntrance-004_00427_jpg__2.jpg,BridgeEntrance-004,train,outdoor,d0-2,2,1,valid
01-08-2022__03-06-07PM_jpg.jpg,01-08-2022__03-06-07PM,train,indoor,d0-2,1,1,train
Day_07141436_Right_Back_Cut1_00568_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,5,1,train
image_813_jpg.jpg,image,train,indoor,d3-5,5,4,train
01-08-2022__02-42-45PM_jpg.jpg,01-08-2022__02-42-45PM,train,indoor,d3-5,5,2,train
Day_07141436_Right_Back_Cut1_01008_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,1,train
Day_07141436_Right_Back_Cut1_01178_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,1,train
CAM20-25-08-2022__07-01-55PMgt_jpg.jpg,CAM20-25-08-2022__07-01-55PMgt,train,unknown,d0-2,1,1,train
CAM20-25-08-2022__07-01-55PMgt_jpg__2.jpg,CAM20-25-08-2022__07-01-55PMgt,train,unknown,d0-2,1,2,valid
image_769_jpg.jpg,image,train,indoor,d3-5,5,1,train
SeieeDept-031_00048_jpg.jpg,SeieeDept-031,test,outdoor,d0-2,1,1,train
01-08-2022__02-05-07PM_jpg.jpg,01-08-2022__02-05-07PM,train,indoor,d0-2,1,2,train
01-08-2022__02-05-07PM_jpg__2.jpg,01-08-2022__02-05-07PM,train,indoor,d0-2,1,1,train
image_753_jpg.jpg,image,train,indoor,d3-5,2,1,train
image_813_jpg__2.jpg,image,train,indoor,d3-5,5,1,train
01-08-2022__12-14-24PM_jpg.jpg,01-08-2022__12-14-24PM,val,indoor,d3-5,4,1,train
image_505_jpg.jpg,image,train,indoor,d3-5,3,1,train
BridgeEntrance-008_00101_jpg.jpg,BridgeEntrance-008,train,outdoor,d3-5,3,1,train
BridgeEntrance-006_00283_jpg.jpg,BridgeEntrance-006,test,outdoor,d3-5,4,3,valid
Day_06101541_Right_Back_2_Cut1_00580_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,9,1,train
Day_2102191709_N_Right_Back_Cut1_00299_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,10,2,test
Day_2102191625_N_Right_Back_Cut1_00424_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,1,train
Day_06101541_Right_Back_2_Cut1_00210_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,2,1,train
CAM12-24-08-2022__09-14-39PMgt_jpg.jpg,CAM12-24-08-2022__09-14-39PMgt,val,unknown,d0-2,1,3,test
Day_2102191726_P_Right_Back_Cut1_00146_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,1,1,train
img970324133442_jpg.jpg,img970324133442,train,unknown,d3-5,4,4,valid
040843_09_808919_jpg.jpg,040843_09,train,semi,d0-2,1,2,train
Day_07141436_Right_Back_Cut1_01468_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,2,train
01-08-2022__11-24-50AM_jpg.jpg,01-08-2022__11-24-50AM,test,indoor,d3-5,3,2,train
01-08-2022__11-24-50AM_jpg__2.jpg,01-08-2022__11-24-50AM,test,indoor,d3-5,3,1,valid
Day_08051212_Right_Back_Cut1_00113_jpg.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,2,train
image_258_jpg.jpg,image,train,indoor,d3-5,6,1,train
image_159_jpg.jpg,image,train,indoor,d3-5,6,1,train
image_159_jpg__2.jpg,image,train,indoor,d3-5,5,1,valid
SeieeDept-015_00033_jpg.jpg,SeieeDept-015,train,outdoor,d0-2,6,2,train
Day_2102191709_N_Right_Back_Cut1_00209_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,6,2,valid
01-08-2022__08-51-10AM_jpg__2.jpg,01-08-2022__08-51-10AM,train,indoor,d0-2,2,3,train
Day_202102191756_P_Right_Back_Cut1_00025_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,6,2,train
Day_2102191709_N_Right_Back_Cut1_00209_jpg__2.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,6,1,test
Road-006_00356_jpg.jpg,Road-006,train,outdoor,d0-2,1,3,test
Day_02191732_Right_Back_Cut1_00061_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,1,train
Day_02191732_Right_Back_Cut1_00061_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,2,valid
image_164_jpg.jpg,image,train,indoor,d3-5,2,2,train
dpa-ang-71335_jpg.jpg,dpa-ang,train,unknown,d10+,19,1,train
img970324160410_jpg.jpg,img970324160410,train,unknown,d6-10,6,2,valid
img970324160410_jpg__2.jpg,img970324160410,train,unknown,d6-10,6,1,test
img965796411195_jpg.jpg,img965796411195,val,unknown,d3-5,3,3,valid
img965796411195_jpg__2.jpg,img965796411195,val,unknown,d3-5,3,1,valid
img965796409576_jpg.jpg,img965796409576,test,unknown,d3-5,3,1,train
img965796411195_jpg__3.jpg,img965796411195,val,unknown,d3-5,3,1,test
image_560_jpg.jpg,image,train,indoor,d3-5,3,1,train
01-08-2022__03-08-24PM_jpg.jpg,01-08-2022__03-08-24PM,val,indoor,d3-5,3,1,train
SeieeDept-022_00145_jpg.jpg,SeieeDept-022,train,outdoor,d0-2,1,2,test
SeieeDept-022_00145_jpg__2.jpg,SeieeDept-022,train,outdoor,d0-2,1,2,valid
image_122_jpg.jpg,image,train,indoor,d3-5,2,1,train
image_122_jpg__2.jpg,image,train,indoor,d3-5,2,2,train
Day_202102191756_P_Right_Back_Cut1_00885_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,7,2,test
Day_202102191756_P_Right_Back_Cut1_00885_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,7,1,valid
CAM21-23-08-2022__03-32-08PMgt_jpg.jpg,CAM21-23-08-2022__03-32-08PMgt,test,unknown,d0-2,2,2,train
img965796409576_jpg__2.jpg,img965796409576,test,unknown,d3-5,3,3,train
01-08-2022__10-48-44AM_jpg.jpg,01-08-2022__10-48-44AM,train,indoor,d0-2,2,1,train
01-08-2022__10-48-44AM_jpg__2.jpg,01-08-2022__10-48-44AM,train,indoor,d0-2,2,1,test
Day_07141436_Right_Back_Cut1_01238_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,2,train
image_367_jpg.jpg,image,train,indoor,d3-5,5,2,train
CAM37-25-08-2022__07-03-30PMgt_jpg.jpg,CAM37-25-08-2022__07-03-30PMgt,train,unknown,d0-2,2,3,train
SeieeDept-023_00271_jpg.jpg,SeieeDept-023,val,outdoor,d3-5,4,2,test
img970324153362_jpg.jpg,img970324153362,train,unknown,d3-5,4,2,train
img970324153362_jpg__2.jpg,img970324153362,train,unknown,d3-5,4,1,valid
01-08-2022__09-34-24AM_jpg.jpg,01-08-2022__09-34-24AM,train,indoor,d3-5,3,2,train
01-08-2022__01-05-13PM_jpg.jpg,01-08-2022__01-05-13PM,train,indoor,d0-2,1,2,test
img9703243673_jpg.jpg,img9703243673,val,unknown,d3-5,3,3,train
01-08-2022__01-05-13PM_jpg__2.jpg,01-08-2022__01-05-13PM,train,indoor,d0-2,1,2,test
Day_2102191625_N_Right_Back_Cut1_00514_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,1,2,train
Day_2102191709_N_Right_Back_2_Cut1_00691_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,6,1,train
Day_2102191709_N_Right_Back_2_Cut1_00691_jpg__2.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,6,3,test
01-08-2022__12-39-33PM_jpg.jpg,01-08-2022__12-39-33PM,train,indoor,d0-2,1,3,test
Day_07141436_Right_Back_Cut1_00178_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,2,valid
SeieeDept-021_00389_jpg.jpg,SeieeDept-021,train,outdoor,d0-2,1,1,train
Day_2102191709_N_Right_Back_Cut1_00129_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,8,1,train
Day_2102191709_N_Right_Back_Cut1_00129_jpg__2.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,8,2,train
image_815_jpg.jpg,image,train,indoor,d3-5,2,1,train
img9703243673_jpg__2.jpg,img9703243673,val,unknown,d3-5,3,1,valid
image_815_jpg__2.jpg,image,train,indoor,d3-5,2,1,train
CAM43-26-08-2022__05-14-48PMgt_jpg.jpg,CAM43-26-08-2022__05-14-48PMgt,train,unknown,d6-10,6,1,train
CAM43-26-08-2022__05-14-48PMgt_jpg__2.jpg,CAM43-26-08-2022__05-14-48PMgt,train,unknown,d6-10,6,1,test
Day_08051212_Right_Back_Cut1_00173_jpg.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,1,train
opencv_frame_13755_png_jpg.jpg,opencv_frame,train,indoor,d0-2,1,2,valid
14400_jpg.jpg,14400,train,unknown,d10+,13,1,train
Day_02191732_Right_Back_Cut1_00501_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,1,train
Day_02191732_Right_Back_Cut1_00501_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,1,valid
SeieeDept-022_00007_jpg.jpg,SeieeDept-022,train,outdoor,d0-2,1,1,train
Day_06101541_Right_Back_2_Cut1_00550_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,8,1,train
01-08-2022__09-08-09AM_jpg.jpg,01-08-2022__09-08-09AM,test,indoor,d3-5,4,3,train
Day_06101541_Right_Back_2_Cut1_00550_jpg__2.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,8,1,test
01-08-2022__09-12-48AM_jpg.jpg,01-08-2022__09-12-48AM,test,indoor,d3-5,3,2,train
image_590_jpg.jpg,image,train,indoor,d3-5,3,1,train
image_263_jpg.jpg,image,train,indoor,d3-5,4,1,train
Day_2102191709_N_Right_Back_2_Cut1_00341_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,5,1,train
image_79_jpg.jpg,image_79,test,indoor,d3-5,5,1,train
SeieeDept-021_00907_jpg.jpg,SeieeDept-021,train,outdoor,d0-2,1,2,train
SeieeDept-021_00907_jpg__2.jpg,SeieeDept-021,train,outdoor,d0-2,1,1,valid
01669_jpg.jpg,01669,train,unknown,d0-2,1,3,train
01669_jpg__2.jpg,01669,train,unknown,d0-2,1,2,test
01-08-2022__09-08-09AM_jpg__2.jpg,01-08-2022__09-08-09AM,test,indoor,d3-5,4,1,train
Day_06101541_Right_Back_2_Cut1_00620_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,9,1,train
img965796231221_jpg.jpg,img965796231221,test,unknown,d0-2,1,1,train
image_410_jpg.jpg,image,train,indoor,d3-5,1,1,train
image_410_jpg__2.jpg,image,train,indoor,d3-5,1,2,valid
01-08-2022__02-08-11PM_jpg.jpg,01-08-2022__02-08-11PM,train,indoor,d0-2,2,2,train
image_822_jpg.jpg,image,train,indoor,d3-5,4,1,train
image_470_jpg.jpg,image,train,indoor,d3-5,6,1,train
CAM24-26-08-2022__05-14-46PMgt_jpg.jpg,CAM24-26-08-2022__05-14-46PMgt,train,unknown,d3-5,3,2,test
CAM24-26-08-2022__05-14-46PMgt_jpg__2.jpg,CAM24-26-08-2022__05-14-46PMgt,train,unknown,d3-5,3,3,valid
01927_jpg.jpg,01927,train,unknown,d0-2,1,1,train
image_268_jpg.jpg,image,train,indoor,d3-5,5,3,train
AVSS-2007-video-dataset-Images-captured-via-a-typical-surveillance-camera-are-looking_png_jpg.jpg,AVSS-2007-video-dataset-Images-captured-via-a-typical-surveillance-camera-are-looking,test,unknown,d6-10,7,1,train
AVSS-2007-video-dataset-Images-captured-via-a-typical-surveillance-camera-are-looking_png_jpg__2.jpg,AVSS-2007-video-dataset-Images-captured-via-a-typical-surveillance-camera-are-looking,test,unknown,d6-10,7,1,valid
image_365_jpg.jpg,image,train,indoor,d3-5,3,2,valid
image_714_jpg.jpg,image,train,indoor,d3-5,4,1,train
01-08-2022__12-59-44PM_jpg.jpg,01-08-2022__12-59-44PM,train,indoor,d6-10,7,3,train
01-08-2022__12-59-44PM_jpg__2.jpg,01-08-2022__12-59-44PM,train,indoor,d6-10,7,1,valid
img973602157142_jpg.jpg,img973602157142,train,unknown,d3-5,3,1,train
01-08-2022__01-34-00PM_jpg.jpg,01-08-2022__01-34-00PM,train,indoor,d3-5,4,2,train
Day_2102191625_N_Right_Back_Cut1_00234_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,2,2,test
Day_2102191625_N_Right_Back_Cut1_00574_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,2,train
image_268_jpg__2.jpg,image,train,indoor,d3-5,5,3,train
Day_2102191625_N_Right_Back_Cut1_00754_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,2,1,train
Day_2102191625_N_Right_Back_Cut1_00754_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,2,1,valid
image_450_jpg.jpg,image,train,indoor,d3-5,4,1,train
12960_jpg.jpg,12960,train,unknown,d10+,17,1,train
00855_jpg.jpg,00855,train,unknown,d0-2,1,2,test
image_640_jpg.jpg,image,train,indoor,d3-5,3,2,valid
image_640_jpg__2.jpg,image,train,indoor,d3-5,3,1,valid
S1-T1-C-01184_jpeg_jpg.jpg,S1-T1-C-01184_jpeg,val,unknown,d3-5,5,1,train
Day_07141436_Right_Back_Cut1_01018_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,1,valid
040840_56_520668_jpg.jpg,040840_56,train,semi,d0-2,1,2,valid
4ffcf632-6d35-42ba-bc1c-0c08f361f069_jpg.jpg,4ffcf632-6d35-42ba-bc1c-0c08f361f069,train,unknown,d6-10,6,2,train
040840_56_520668_jpg__2.jpg,040840_56,train,semi,d0-2,1,1,valid
SJTU_SEIEE-182_330-02035_jpg.jpg,SJTU_SEIEE-182_330,train,unknown,d3-5,5,1,valid
img97032450629_jpg.jpg,img97032450629,train,unknown,d3-5,4,3,valid
scene91921_jpg.jpg,scene91921,train,outdoor,d0-2,1,1,valid
344_png_jpg.jpg,344,train,unknown,d0-2,1,1,valid
image_861_jpg.jpg,image,train,indoor,d3-5,4,2,valid
Day_2102191625_N_Right_Back_Cut1_00784_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,1,1,valid
441_png_jpg.jpg,441,train,unknown,d0-2,1,1,valid
01-08-2022__12-28-52PM_jpg.jpg,01-08-2022__12-28-52PM,train,indoor,d0-2,2,1,valid
437_png_jpg.jpg,437,train,unknown,d0-2,2,1,valid
image_429_jpg.jpg,image,train,indoor,d3-5,5,3,train
Day_07141436_Right_Back_Cut1_01448_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,2,train
SeieeDept-017_00233_jpg.jpg,SeieeDept-017,train,outdoor,d0-2,4,1,valid
SeieeDept-017_00233_jpg__2.jpg,SeieeDept-017,train,outdoor,d0-2,4,1,valid
453_png_jpg.jpg,453,train,unknown,d0-2,1,2,valid
472_png_jpg.jpg,472,train,unknown,d0-2,2,1,valid
image_146_jpg.jpg,image,train,indoor,d3-5,1,1,valid
image_923_jpg.jpg,image,train,indoor,d3-5,9,1,valid
image_923_jpg__2.jpg,image,train,indoor,d3-5,9,1,test
48960_jpg.jpg,48960,train,unknown,d10+,12,1,valid
image_291_jpg.jpg,image,train,indoor,d3-5,5,2,test
040840_55_770717_jpg.jpg,040840_55,train,semi,d0-2,1,1,valid
Day_07141436_Right_Back_Cut1_01448_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,11,1,train
Day_07141436_Right_Back_Cut1_01108_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,2,valid
Day_07141436_Right_Back_Cut1_01108_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,1,test
BridgeEntrance-006_00262_jpg.jpg,BridgeEntrance-006,test,outdoor,d3-5,2,2,valid
scene87461_jpg.jpg,scene87461,train,outdoor,d0-2,1,1,valid
00908_jpg.jpg,00908,train,unknown,d0-2,1,2,valid
image_855_jpg.jpg,image,train,indoor,d3-5,9,1,valid
Day_07141436_Right_Back_Cut1_00748_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,2,test
489_png_jpg.jpg,489,train,unknown,d0-2,2,1,valid
CrossRoad-001_00019_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,1,1,valid
Day_02191732_Right_Back_Cut1_00181_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,3,valid
Day_07141436_Right_Back_Cut1_00268_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,4,6,train
scene96901_jpg.jpg,scene96901,train,outdoor,d0-2,1,1,valid
39_png_jpg.jpg,39,train,unknown,d0-2,1,1,valid
BridgeEntrance-001_00287_jpg.jpg,BridgeEntrance-001,train,outdoor,d0-2,1,1,valid
BridgeEntrance-001_00287_jpg__2.jpg,BridgeEntrance-001,train,outdoor,d0-2,1,1,valid
84_png_jpg.jpg,84,test,unknown,d0-2,1,1,valid
459_png_jpg.jpg,459,train,unknown,d0-2,2,1,valid
BridgeEntrance-001_00163_jpg.jpg,BridgeEntrance-001,train,outdoor,d0-2,1,2,valid
BridgeEntrance-001_00163_jpg__2.jpg,BridgeEntrance-001,train,outdoor,d0-2,1,1,valid
01-08-2022__01-28-31PM_jpg.jpg,01-08-2022__01-28-31PM,val,indoor,d0-2,1,1,valid
01-08-2022__10-59-34AM_jpg.jpg,01-08-2022__10-59-34AM,train,indoor,d0-2,2,1,valid
Day_2102191709_N_Right_Back_2_Cut2_00130_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,7,4,train
Day_07141436_Right_Back_Cut1_01518_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,1,valid
sshoes00519_jpg.jpg,sshoes00519,train,unknown,d0-2,1,1,valid
01-08-2022__09-12-46AM_jpg.jpg,01-08-2022__09-12-46AM,train,indoor,d0-2,2,1,valid
01-08-2022__09-12-46AM_jpg__2.jpg,01-08-2022__09-12-46AM,train,indoor,d0-2,2,1,test
Day_2102191709_N_Right_Back_2_Cut1_00391_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,5,2,valid
S1-T1-C-00862_jpeg_jpg.jpg,S1-T1-C-00862_jpeg,val,unknown,d0-2,1,1,valid
image_466_jpg.jpg,image,train,indoor,d3-5,1,1,valid
image_466_jpg__2.jpg,image,train,indoor,d3-5,1,1,test
CAM18-23-08-2022__05-27-02PMgt_jpg.jpg,CAM18-23-08-2022__05-27-02PMgt,test,unknown,d0-2,2,1,valid
image_772_jpg.jpg,image,train,indoor,d3-5,8,1,valid
image_489_jpg.jpg,image,train,indoor,d3-5,9,8,train
BridgeEntrance-004_00560_jpg.jpg,BridgeEntrance-004,train,outdoor,d0-2,3,1,valid
BridgeEntrance-004_00560_jpg__2.jpg,BridgeEntrance-004,train,outdoor,d0-2,3,1,test
img97360289651_jpg.jpg,img97360289651,train,unknown,d0-2,1,1,valid
Day_2102191709_N_Right_Back_2_Cut2_00300_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,6,1,valid
447_png_jpg.jpg,447,train,unknown,d0-2,1,1,valid
01765_jpg.jpg,01765,train,unknown,d0-2,1,1,valid
scene88481_jpg.jpg,scene88481,train,outdoor,d0-2,1,1,valid
297_png_jpg.jpg,297,train,unknown,d3-5,5,1,valid
Day_202102191756_P_Right_Back_Cut1_00905_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,6,1,valid
Day_202102191756_P_Right_Back_Cut1_00905_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,6,1,test
01-08-2022__12-35-32PM_jpg.jpg,01-08-2022__12-35-32PM,train,indoor,d6-10,7,3,train
NVR-09_Trim_new_Trim-0664_jpg.jpg,NVR-09_Trim_new_Trim,train,unknown,d0-2,2,1,valid
image_829_jpg.jpg,image,train,indoor,d3-5,1,1,valid
CAM11-15-09-2022__09-51-41AMgt_jpg.jpg,CAM11-15-09-2022__09-51-41AMgt,train,unknown,d0-2,2,1,valid
sshoes00437_jpg.jpg,sshoes00437,test,unknown,d0-2,1,1,valid
Day_202102191756_P_Right_Back_Cut1_00295_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,8,2,valid
Day_2102191709_N_Right_Back_Cut1_00229_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,5,2,test
CAM21-26-08-2022__05-14-46PMgt_jpg.jpg,CAM21-26-08-2022__05-14-46PMgt,train,unknown,d3-5,3,1,valid
scene39321_png_jpg.jpg,scene39321,train,outdoor,d0-2,1,1,valid
SeieeDept-033_00311_jpg.jpg,SeieeDept-033,train,outdoor,d0-2,1,1,valid
image_129_jpg.jpg,image,train,indoor,d3-5,1,1,valid
01-08-2022__12-35-32PM_jpg__2.jpg,01-08-2022__12-35-32PM,train,indoor,d6-10,7,1,train
scene80481_jpg.jpg,scene80481,train,outdoor,d0-2,1,1,valid
NVR-09_Trim_new_Trim-1522_jpg.jpg,NVR-09_Trim_new_Trim,train,unknown,d0-2,2,1,valid
scene90101_jpg.jpg,scene90101,train,outdoor,d0-2,1,1,valid
040843_14_902308_jpg.jpg,040843_14,train,semi,d0-2,1,2,valid
040843_14_902308_jpg__2.jpg,040843_14,train,semi,d0-2,1,1,valid
495_jpg.jpg,495,train,unknown,d0-2,1,1,valid
51_png_jpg.jpg,51,train,unknown,d3-5,3,1,valid
scene96921_jpg.jpg,scene96921,train,outdoor,d0-2,1,1,valid
image_672_jpg.jpg,image,train,indoor,d3-5,2,1,valid
scene71101_jpg.jpg,scene71101,train,outdoor,d0-2,1,1,valid
opencv_frame_10815_png_jpg.jpg,opencv_frame,train,indoor,d0-2,2,1,valid
opencv_frame_10815_png_jpg__2.jpg,opencv_frame,train,indoor,d0-2,2,3,test
image_14_jpg.jpg,image_14,train,indoor,d6-10,7,1,valid
73_png_jpg.jpg,73,train,unknown,d3-5,5,1,valid
img97032445209_jpg.jpg,img97032445209,train,unknown,d0-2,2,1,valid
Day_202102191756_P_Right_Back_Cut1_00995_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,7,1,valid
502_png_jpg.jpg,502,train,unknown,d0-2,1,1,valid
00765_jpg.jpg,00765,train,unknown,d0-2,1,2,test
494_jpg.jpg,494,train,unknown,d0-2,1,1,valid
Day_2102191709_N_Right_Back_Cut1_00069_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,8,2,valid
img973602111046_jpg.jpg,img973602111046,train,unknown,d0-2,1,1,valid
040840_57_270611_jpg.jpg,040840_57,train,semi,d0-2,1,3,valid
040840_57_270611_jpg__2.jpg,040840_57,train,semi,d0-2,1,1,valid
img9736022681_jpg.jpg,img9736022681,train,unknown,d0-2,2,3,test
Day_202102191756_P_Right_Back_Cut1_00715_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,7,1,valid
514_png_jpg.jpg,514,test,unknown,d0-2,1,1,valid
image_465_jpg.jpg,image,train,indoor,d3-5,4,2,valid
image_11_jpg.jpg,image_11,train,indoor,d3-5,4,1,valid
scene97701_jpg.jpg,scene97701,train,outdoor,d0-2,1,1,valid
Day_2102191726_P_Right_Back_Cut1_00726_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,9,1,valid
scene91941_jpg.jpg,scene91941,test,outdoor,d0-2,1,1,valid
CAM42-15-09-2022__05-51-43PMgt_jpg.jpg,CAM42-15-09-2022__05-51-43PMgt,train,unknown,d3-5,3,1,valid
01-08-2022__09-46-50AM_jpg.jpg,01-08-2022__09-46-50AM,train,indoor,d0-2,1,1,valid
01-08-2022__09-46-50AM_jpg__2.jpg,01-08-2022__09-46-50AM,train,indoor,d0-2,1,1,valid
01-08-2022__03-20-21PM_jpg.jpg,01-08-2022__03-20-21PM,train,indoor,d0-2,2,3,valid
scene66201_jpg.jpg,scene66201,train,outdoor,d0-2,1,1,valid
Day_2102191709_N_Right_Back_2_Cut2_00100_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,6,2,valid
01-08-2022__01-57-42PM_jpg.jpg,01-08-2022__01-57-42PM,val,indoor,d0-2,1,1,valid
01-08-2022__10-07-01AM_jpg.jpg,01-08-2022__10-07-01AM,val,indoor,d0-2,2,1,valid
01-08-2022__10-07-01AM_jpg__2.jpg,01-08-2022__10-07-01AM,val,indoor,d0-2,2,1,valid
00266_jpg.jpg,00266,train,unknown,d0-2,1,3,train
img965796403118_jpg.jpg,img965796403118,train,unknown,d0-2,1,1,valid
img965796403118_jpg__2.jpg,img965796403118,train,unknown,d0-2,1,1,valid
86_png_jpg.jpg,86,train,unknown,d0-2,1,1,valid
01-08-2022__11-22-43AM_jpg.jpg,01-08-2022__11-22-43AM,train,indoor,d3-5,3,3,valid
500_png_jpg.jpg,500,train,unknown,d0-2,1,1,valid
img9703241592_jpg.jpg,img9703241592,val,unknown,d3-5,3,1,valid
scene71061_jpg.jpg,scene71061,train,outdoor,d0-2,1,1,valid
scene87641_jpg.jpg,scene87641,train,outdoor,d0-2,1,1,valid
SeieeDept-022_00796_jpg.jpg,SeieeDept-022,train,outdoor,d0-2,5,2,valid
SeieeDept-022_00796_jpg__2.jpg,SeieeDept-022,train,outdoor,d0-2,5,2,valid
